date ,load,humidity,temp,date1
5/20/2017 6:00,5589.00,81,285.74,5/20/2017
5/20/2017 7:00,6116.00,93,285.34,5/20/2017
5/20/2017 8:00,6400.00,87,284.91,5/20/2017
5/20/2017 9:00,6543.00,93,284.33,5/20/2017
5/20/2017 10:00,6627.00,93,282.02,5/20/2017
5/20/2017 11:00,6684.00,100,281.69,5/20/2017
5/20/2017 12:00,6729.00,100,280.84,5/20/2017
5/20/2017 13:00,6670.00,93,281.5,5/20/2017
5/20/2017 14:00,6615.00,87,283.26,5/20/2017
5/20/2017 15:00,6595.00,93,285.14,5/20/2017
5/20/2017 16:00,6674.00,93,286.59,5/20/2017
5/20/2017 17:00,6802.00,82,287.74,5/20/2017
5/20/2017 18:00,6756.00,72,289.01,5/20/2017
5/20/2017 19:00,6631.00,67,290.6,5/20/2017
5/20/2017 20:00,6539.00,63,291.31,5/20/2017
5/20/2017 21:00,6497.00,70,292.44,5/20/2017
5/20/2017 22:00,6171.00,59,292.9,5/20/2017
5/20/2017 23:00,5728.00,46,293.6,5/20/2017
5/21/2017 0:00,5393.00,55,293.6,5/21/2017
5/21/2017 1:00,5216.00,43,293.74,5/21/2017
5/21/2017 2:00,5117.00,54,293.22,5/21/2017
5/21/2017 3:00,5074.00,52,291.84,5/21/2017
5/21/2017 4:00,5113.00,63,290.36,5/21/2017
5/21/2017 5:00,5239.00,77,288.68,5/21/2017
5/21/2017 6:00,5597.00,87,285.01,5/21/2017
5/21/2017 7:00,6103.00,93,286.33,5/21/2017
5/21/2017 8:00,6473.00,93,284.18,5/21/2017
5/21/2017 9:00,6662.00,93,282.98,5/21/2017
5/21/2017 10:00,6775.00,87,282.81,5/21/2017
5/21/2017 11:00,6824.00,93,282.5,5/21/2017
5/21/2017 12:00,6903.00,93,281.84,5/21/2017
5/21/2017 13:00,6833.00,100,281.5,5/21/2017
5/21/2017 14:00,6762.00,93,282.9,5/21/2017
5/21/2017 15:00,6682.00,82,286,5/21/2017
5/21/2017 16:00,6770.00,77,288.28,5/21/2017
5/21/2017 17:00,6879.00,68,289.64,5/21/2017
5/21/2017 18:00,6796.00,72,290.52,5/21/2017
5/21/2017 19:00,6692.00,63,291.27,5/21/2017
5/21/2017 20:00,6578.00,52,293.16,5/21/2017
5/21/2017 21:00,6555.00,53,293.88,5/21/2017
5/21/2017 22:00,6178.00,68,293.91,5/21/2017
5/21/2017 23:00,5821.00,49,294.32,5/21/2017
5/22/2017 0:00,5483.00,77,294.49,5/22/2017
5/22/2017 1:00,5321.00,37,294.49,5/22/2017
5/22/2017 2:00,5258.00,55,293.78,5/22/2017
5/22/2017 3:00,5247.00,68,290.19,5/22/2017
5/22/2017 4:00,5303.00,72,290.25,5/22/2017
5/22/2017 5:00,5501.00,87,289.03,5/22/2017
5/22/2017 6:00,5857.00,93,286.97,5/22/2017
5/22/2017 7:00,6365.00,82,285.98,5/22/2017
5/22/2017 8:00,6710.00,93,285.81,5/22/2017
5/22/2017 9:00,6848.00,93,286,5/22/2017
5/22/2017 10:00,6929.00,100,285.39,5/22/2017
5/22/2017 11:00,6969.00,93,284.39,5/22/2017
5/22/2017 12:00,6977.00,93,283.98,5/22/2017
5/22/2017 13:00,6899.00,93,283.78,5/22/2017
5/22/2017 14:00,6802.00,93,284.28,5/22/2017
5/22/2017 15:00,6728.00,72,286.85,5/22/2017
5/22/2017 16:00,6786.00,68,289.43,5/22/2017
5/22/2017 17:00,6934.00,67,291.44,5/22/2017
5/22/2017 18:00,6858.00,56,292.01,5/22/2017
5/22/2017 19:00,6710.00,53,293.31,5/22/2017
5/22/2017 20:00,6660.00,53,293.74,5/22/2017
5/22/2017 21:00,6633.00,59,294.62,5/22/2017
5/22/2017 22:00,6270.00,46,293.91,5/22/2017
5/22/2017 23:00,5884.00,49,294.89,5/22/2017
5/23/2017 0:00,5553.00,40,294.56,5/23/2017
5/23/2017 1:00,5381.00,39,295.87,5/23/2017
5/23/2017 2:00,5286.00,39,294.07,5/23/2017
5/23/2017 3:00,5244.00,56,293.08,5/23/2017
5/23/2017 4:00,5298.00,63,290.37,5/23/2017
5/23/2017 5:00,5483.00,67,288.48,5/23/2017
5/23/2017 6:00,5841.00,77,286,5/23/2017
5/23/2017 7:00,6315.00,63,285.65,5/23/2017
5/23/2017 8:00,6648.00,87,284.84,5/23/2017
5/23/2017 9:00,6824.00,93,284.16,5/23/2017
5/23/2017 10:00,6867.00,93,283.49,5/23/2017
5/23/2017 11:00,6887.00,82,283.14,5/23/2017
5/23/2017 12:00,6931.00,93,282.82,5/23/2017
5/23/2017 13:00,6869.00,87,282.82,5/23/2017
5/23/2017 14:00,6763.00,82,284.38,5/23/2017
5/23/2017 15:00,6694.00,71,286.41,5/23/2017
5/23/2017 16:00,6738.00,72,288.4,5/23/2017
5/23/2017 17:00,6833.00,63,289.53,5/23/2017
5/23/2017 18:00,6765.00,72,289.93,5/23/2017
5/23/2017 19:00,6617.00,67,290.57,5/23/2017
5/23/2017 20:00,6550.00,54,291.07,5/23/2017
5/23/2017 21:00,6522.00,51,291.7,5/23/2017
5/23/2017 22:00,6237.00,49,292.66,5/23/2017
5/23/2017 23:00,5870.00,63,292.05,5/23/2017
5/24/2017 0:00,5521.00,66,290.44,5/24/2017
5/24/2017 1:00,5347.00,48,290.14,5/24/2017
5/24/2017 2:00,5219.00,45,289.04,5/24/2017
5/24/2017 3:00,5194.00,38,287.9,5/24/2017
5/24/2017 4:00,5247.00,41,286.02,5/24/2017
5/24/2017 5:00,5281.00,50,284.87,5/24/2017
5/24/2017 6:00,5424.00,58,284.77,5/24/2017
5/24/2017 7:00,5718.00,58,284.53,5/24/2017
5/24/2017 8:00,6026.00,58,284.14,5/24/2017
5/24/2017 9:00,6280.00,62,283.54,5/24/2017
5/24/2017 10:00,6450.00,66,283.33,5/24/2017
5/24/2017 11:00,6502.00,81,282.73,5/24/2017
5/24/2017 12:00,6495.00,71,282.34,5/24/2017
5/24/2017 13:00,6412.00,66,283.14,5/24/2017
5/24/2017 14:00,6296.00,76,282.66,5/24/2017
5/24/2017 15:00,6250.00,71,284.43,5/24/2017
5/24/2017 16:00,6317.00,76,284.65,5/24/2017
5/24/2017 17:00,6475.00,58,286.15,5/24/2017
5/24/2017 18:00,6451.00,58,287.16,5/24/2017
5/24/2017 19:00,6333.00,54,287.71,5/24/2017
5/24/2017 20:00,6292.00,76,287.7,5/24/2017
5/24/2017 21:00,6287.00,67,288.35,5/24/2017
5/24/2017 22:00,6041.00,54,288.49,5/24/2017
5/24/2017 23:00,5659.00,58,289.33,5/24/2017
5/25/2017 0:00,5409.00,51,289.31,5/25/2017
5/25/2017 1:00,5258.00,54,288.81,5/25/2017
5/25/2017 2:00,5174.00,54,288.83,5/25/2017
5/25/2017 3:00,5144.00,71,288.32,5/25/2017
5/25/2017 4:00,5134.00,66,287.46,5/25/2017
5/25/2017 5:00,5142.00,62,286.02,5/25/2017
5/25/2017 6:00,5263.00,87,284.49,5/25/2017
5/25/2017 7:00,5511.00,93,283.81,5/25/2017
5/25/2017 8:00,5860.00,100,282.96,5/25/2017
5/25/2017 9:00,6142.00,100,282.11,5/25/2017
5/25/2017 10:00,6305.00,93,281.97,5/25/2017
5/25/2017 11:00,6375.00,87,281.79,5/25/2017
5/25/2017 12:00,6386.00,100,282.13,5/25/2017
5/25/2017 13:00,6306.00,81,282.45,5/25/2017
5/25/2017 14:00,6268.00,87,282.43,5/25/2017
5/25/2017 15:00,6248.00,82,284.43,5/25/2017
5/25/2017 16:00,6343.00,82,285.96,5/25/2017
5/25/2017 17:00,6545.00,76,286.83,5/25/2017
5/25/2017 18:00,6563.00,76,288,5/25/2017
5/25/2017 19:00,6481.00,63,289.02,5/25/2017
5/25/2017 20:00,6399.00,59,289.98,5/25/2017
5/25/2017 21:00,6339.00,55,290.87,5/25/2017
5/25/2017 22:00,5990.00,55,291.73,5/25/2017
5/25/2017 23:00,5605.00,52,291.19,5/25/2017
5/26/2017 0:00,5350.00,48,291.05,5/26/2017
5/26/2017 1:00,5222.00,48,291.33,5/26/2017
5/26/2017 2:00,5133.00,55,290.9,5/26/2017
5/26/2017 3:00,5117.00,63,291.04,5/26/2017
5/26/2017 4:00,5180.00,67,289.05,5/26/2017
5/26/2017 5:00,5384.00,71,288.51,5/26/2017
5/26/2017 6:00,5734.00,72,287.55,5/26/2017
5/26/2017 7:00,6250.00,82,286.56,5/26/2017
5/26/2017 8:00,6644.00,93,285.57,5/26/2017
5/26/2017 9:00,6849.00,87,285.16,5/26/2017
5/26/2017 10:00,6937.00,93,285.16,5/26/2017
5/26/2017 11:00,7015.00,87,283.13,5/26/2017
5/26/2017 12:00,7074.00,93,282.47,5/26/2017
5/26/2017 13:00,6954.00,93,281.95,5/26/2017
5/26/2017 14:00,6819.00,87,284.28,5/26/2017
5/26/2017 15:00,6716.00,82,286.8,5/26/2017
5/26/2017 16:00,6798.00,72,288.32,5/26/2017
5/26/2017 17:00,6959.00,77,289.83,5/26/2017
5/26/2017 18:00,6799.00,68,290.49,5/26/2017
5/26/2017 19:00,6650.00,56,292.3,5/26/2017
5/26/2017 20:00,6520.00,45,292.87,5/26/2017
5/26/2017 21:00,6490.00,53,293.85,5/26/2017
5/26/2017 22:00,6172.00,40,294.67,5/26/2017
5/26/2017 23:00,5771.00,59,294.7,5/26/2017
5/27/2017 0:00,5455.00,38,295.2,5/27/2017
5/27/2017 1:00,5274.00,55,295.23,5/27/2017
5/27/2017 2:00,5180.00,70,292.42,5/27/2017
5/27/2017 3:00,5126.00,52,293.75,5/27/2017
5/27/2017 4:00,5190.00,72,291.75,5/27/2017
5/27/2017 5:00,5352.00,59,290.05,5/27/2017
5/27/2017 6:00,5741.00,87,288.4,5/27/2017
5/27/2017 7:00,6202.00,82,287.81,5/27/2017
5/27/2017 8:00,6539.00,82,286.96,5/27/2017
5/27/2017 9:00,6688.00,87,286.38,5/27/2017
5/27/2017 10:00,6756.00,93,285.6,5/27/2017
5/27/2017 11:00,6813.00,93,284.57,5/27/2017
5/27/2017 12:00,6867.00,93,284.38,5/27/2017
5/27/2017 13:00,6795.00,100,283.95,5/27/2017
5/27/2017 14:00,6737.00,87,285.13,5/27/2017
5/27/2017 15:00,6679.00,87,287.15,5/27/2017
5/27/2017 16:00,6728.00,63,289.16,5/27/2017
5/27/2017 17:00,6872.00,55,290.36,5/27/2017
5/27/2017 18:00,6756.00,52,292.19,5/27/2017
5/27/2017 19:00,6642.00,46,293.51,5/27/2017
5/27/2017 20:00,6475.00,50,294.2,5/27/2017
5/27/2017 21:00,6451.00,50,295.04,5/27/2017
5/27/2017 22:00,6170.00,39,295.55,5/27/2017
5/27/2017 23:00,5769.00,34,295.91,5/27/2017
5/28/2017 0:00,5410.00,32,296.07,5/28/2017
5/28/2017 1:00,5253.00,34,296.73,5/28/2017
5/28/2017 2:00,5168.00,36,296.41,5/28/2017
5/28/2017 3:00,5132.00,44,294.93,5/28/2017
5/28/2017 4:00,5214.00,100,290.51,5/28/2017
5/28/2017 5:00,5366.00,72,290.61,5/28/2017
5/28/2017 6:00,5768.00,100,286.35,5/28/2017
5/28/2017 7:00,6252.00,82,285.73,5/28/2017
5/28/2017 8:00,6554.00,100,285.44,5/28/2017
5/28/2017 9:00,6680.00,93,284.74,5/28/2017
5/28/2017 10:00,6769.00,100,286.22,5/28/2017
5/28/2017 11:00,6824.00,87,285.61,5/28/2017
5/28/2017 12:00,6901.00,93,285.02,5/28/2017
5/28/2017 13:00,6839.00,93,285.39,5/28/2017
5/28/2017 14:00,6768.00,87,286.47,5/28/2017
5/28/2017 15:00,6727.00,77,289.3,5/28/2017
5/28/2017 16:00,6823.00,68,291.16,5/28/2017
5/28/2017 17:00,6929.00,72,292.69,5/28/2017
5/28/2017 18:00,6848.00,56,294.01,5/28/2017
5/28/2017 19:00,6730.00,49,295.03,5/28/2017
5/28/2017 20:00,6612.00,44,295.86,5/28/2017
5/28/2017 21:00,6616.00,23,296.22,5/28/2017
5/28/2017 22:00,6263.00,52,297.73,5/28/2017
5/28/2017 23:00,5809.00,36,298.04,5/28/2017
5/29/2017 0:00,5454.00,30,299.53,5/29/2017
5/29/2017 1:00,5287.00,30,298.87,5/29/2017
5/29/2017 2:00,5148.00,37,298.23,5/29/2017
5/29/2017 3:00,5100.00,41,296.43,5/29/2017
5/29/2017 4:00,5123.00,52,294.26,5/29/2017
5/29/2017 5:00,5265.00,77,291.93,5/29/2017
5/29/2017 6:00,5644.00,87,289.99,5/29/2017
5/29/2017 7:00,6154.00,82,288.63,5/29/2017
5/29/2017 8:00,6505.00,93,285.61,5/29/2017
5/29/2017 9:00,6671.00,87,284.46,5/29/2017
5/29/2017 10:00,6786.00,87,284.96,5/29/2017
5/29/2017 11:00,6881.00,82,284.44,5/29/2017
5/29/2017 12:00,6949.00,87,285.35,5/29/2017
5/29/2017 13:00,6955.00,87,285.55,5/29/2017
5/29/2017 14:00,6928.00,93,286.14,5/29/2017
5/29/2017 15:00,6937.00,87,287.63,5/29/2017
5/29/2017 16:00,7009.00,87,289.17,5/29/2017
5/29/2017 17:00,7132.00,87,290.2,5/29/2017
5/29/2017 18:00,7017.00,82,291.88,5/29/2017
5/29/2017 19:00,6837.00,82,292.22,5/29/2017
5/29/2017 20:00,6705.00,72,293.22,5/29/2017
5/29/2017 21:00,6652.00,72,293.57,5/29/2017
5/29/2017 22:00,6323.00,64,295.05,5/29/2017
5/29/2017 23:00,5885.00,68,295.75,5/29/2017
5/30/2017 0:00,5524.00,60,296.56,5/30/2017
5/30/2017 1:00,5301.00,68,294.04,5/30/2017
5/30/2017 2:00,5168.00,68,293.2,5/30/2017
5/30/2017 3:00,5112.00,77,291.64,5/30/2017
5/30/2017 4:00,5115.00,77,289.47,5/30/2017
5/30/2017 5:00,5197.00,77,287.3,5/30/2017
5/30/2017 6:00,5556.00,77,285.79,5/30/2017
5/30/2017 7:00,6094.00,76,285.13,5/30/2017
5/30/2017 8:00,6447.00,87,284.62,5/30/2017
5/30/2017 9:00,6644.00,87,284.11,5/30/2017
5/30/2017 10:00,6803.00,93,283.61,5/30/2017
5/30/2017 11:00,6890.00,93,283.56,5/30/2017
5/30/2017 12:00,6973.00,87,284.97,5/30/2017
5/30/2017 13:00,6987.00,87,284.72,5/30/2017
5/30/2017 14:00,6973.00,87,285.47,5/30/2017
5/30/2017 15:00,6923.00,87,286.48,5/30/2017
5/30/2017 16:00,6984.00,93,285.99,5/30/2017
5/30/2017 17:00,7030.00,82,286.08,5/30/2017
5/30/2017 18:00,6928.00,87,284.96,5/30/2017
5/30/2017 19:00,6761.00,87,285.28,5/30/2017
5/30/2017 20:00,6606.00,87,285.46,5/30/2017
5/30/2017 21:00,6574.00,87,285.46,5/30/2017
5/30/2017 22:00,6281.00,82,285.46,5/30/2017
5/30/2017 23:00,5909.00,87,285.3,5/30/2017
5/31/2017 0:00,5520.00,93,284.98,5/31/2017
5/31/2017 1:00,5320.00,100,284.96,5/31/2017
5/31/2017 2:00,5166.00,93,285.31,5/31/2017
5/31/2017 3:00,5096.00,87,285.83,5/31/2017
5/31/2017 4:00,5076.00,87,285.98,5/31/2017
5/31/2017 5:00,5072.00,87,285.64,5/31/2017
5/31/2017 6:00,5180.00,93,285.35,5/31/2017
5/31/2017 7:00,5482.00,87,285.16,5/31/2017
5/31/2017 8:00,5821.00,87,285.35,5/31/2017
5/31/2017 9:00,6165.00,81,285.15,5/31/2017
5/31/2017 10:00,6369.00,87,284.76,5/31/2017
5/31/2017 11:00,6512.00,87,284.76,5/31/2017
5/31/2017 12:00,6511.00,87,284.76,5/31/2017
5/31/2017 13:00,6506.00,93,285.15,5/31/2017
5/31/2017 14:00,6447.00,93,285.62,5/31/2017
5/31/2017 15:00,6444.00,75,285.16,5/31/2017
5/31/2017 16:00,6537.00,87,284.65,5/31/2017
5/31/2017 17:00,6669.00,76,284.94,5/31/2017
5/31/2017 18:00,6661.00,77,285.76,5/31/2017
5/31/2017 19:00,6501.00,77,286.93,5/31/2017
5/31/2017 20:00,6413.00,72,287.77,5/31/2017
5/31/2017 21:00,6301.00,77,288.1,5/31/2017
5/31/2017 22:00,6045.00,77,290.39,5/31/2017
5/31/2017 23:00,5713.00,34,290.39,5/31/2017
6/1/2017 0:00,5402.00,77,288.85,6/1/2017
6/1/2017 1:00,5229.00,82,288.71,6/1/2017
6/1/2017 2:00,5117.00,82,289.02,6/1/2017
6/1/2017 3:00,5071.00,87,288.84,6/1/2017
6/1/2017 4:00,5097.00,93,287.83,6/1/2017
6/1/2017 5:00,5117.00,100,287.14,6/1/2017
6/1/2017 6:00,5178.00,93,286.97,6/1/2017
6/1/2017 7:00,5457.00,93,286.97,6/1/2017
6/1/2017 8:00,5811.00,93,286.97,6/1/2017
6/1/2017 9:00,6156.00,100,286.58,6/1/2017
6/1/2017 10:00,6390.00,100,285.97,6/1/2017
6/1/2017 11:00,6512.00,100,285.77,6/1/2017
6/1/2017 12:00,6527.00,93,285.76,6/1/2017
6/1/2017 13:00,6470.00,93,286.15,6/1/2017
6/1/2017 14:00,6331.00,100,286.67,6/1/2017
6/1/2017 15:00,6293.00,100,286.82,6/1/2017
6/1/2017 16:00,6356.00,87,287.11,6/1/2017
6/1/2017 17:00,6513.00,82,287.68,6/1/2017
6/1/2017 18:00,6468.00,100,287.65,6/1/2017
6/1/2017 19:00,6353.00,87,287.99,6/1/2017
6/1/2017 20:00,6284.00,82,288.31,6/1/2017
6/1/2017 21:00,6317.00,93,289.01,6/1/2017
6/1/2017 22:00,6033.00,77,289.5,6/1/2017
6/1/2017 23:00,5675.00,87,289.66,6/1/2017
6/2/2017 0:00,5345.00,63,289.15,6/2/2017
6/2/2017 1:00,5210.00,63,289.44,6/2/2017
6/2/2017 2:00,5111.00,72,290.26,6/2/2017
6/2/2017 3:00,5133.00,72,288.69,6/2/2017
6/2/2017 4:00,5191.00,76,288.64,6/2/2017
6/2/2017 5:00,5389.00,82,288.63,6/2/2017
6/2/2017 6:00,5769.00,87,286.93,6/2/2017
6/2/2017 7:00,6277.00,76,287.75,6/2/2017
6/2/2017 8:00,6591.00,76,287.54,6/2/2017
6/2/2017 9:00,6710.00,87,286.95,6/2/2017
6/2/2017 10:00,6782.00,87,286.97,6/2/2017
6/2/2017 11:00,6819.00,93,286.35,6/2/2017
6/2/2017 12:00,6866.00,87,286.35,6/2/2017
6/2/2017 13:00,6808.00,93,285.43,6/2/2017
6/2/2017 14:00,6715.00,87,286.22,6/2/2017
6/2/2017 15:00,6646.00,87,287.38,6/2/2017
6/2/2017 16:00,6679.00,77,286.99,6/2/2017
6/2/2017 17:00,6840.00,72,288.86,6/2/2017
6/2/2017 18:00,6599.00,82,287.83,6/2/2017
6/2/2017 19:00,6460.00,76,288.77,6/2/2017
6/2/2017 20:00,6383.00,63,290.36,6/2/2017
6/2/2017 21:00,6399.00,63,290.24,6/2/2017
6/2/2017 22:00,6145.00,67,292.47,6/2/2017
6/2/2017 23:00,5762.00,63,293.13,6/2/2017
6/3/2017 0:00,5410.00,59,292.77,6/3/2017
6/3/2017 1:00,5265.00,46,292.29,6/3/2017
6/3/2017 2:00,5171.00,55,291.33,6/3/2017
6/3/2017 3:00,5129.00,59,290.84,6/3/2017
6/3/2017 4:00,5188.00,76,289.37,6/3/2017
6/3/2017 5:00,5345.00,82,287.87,6/3/2017
6/3/2017 6:00,5742.00,93,286.99,6/3/2017
6/3/2017 7:00,6276.00,93,286.56,6/3/2017
6/3/2017 8:00,6596.00,93,285.73,6/3/2017
6/3/2017 9:00,6781.00,93,285.92,6/3/2017
6/3/2017 10:00,6898.00,87,286.33,6/3/2017
6/3/2017 11:00,6997.00,87,285.92,6/3/2017
6/3/2017 12:00,7072.00,82,285.93,6/3/2017
6/3/2017 13:00,7002.00,82,286.32,6/3/2017
6/3/2017 14:00,6901.00,87,286.46,6/3/2017
6/3/2017 15:00,6777.00,72,287.57,6/3/2017
6/3/2017 16:00,6786.00,76,287.79,6/3/2017
6/3/2017 17:00,6869.00,71,287,6/3/2017
6/3/2017 18:00,6728.00,76,287.45,6/3/2017
6/3/2017 19:00,6568.00,71,289.14,6/3/2017
6/3/2017 20:00,6442.00,64,289.42,6/3/2017
6/3/2017 21:00,6412.00,71,288.27,6/3/2017
6/3/2017 22:00,6087.00,62,288.53,6/3/2017
6/3/2017 23:00,5663.00,59,290.62,6/3/2017
6/4/2017 0:00,5273.00,47,291.08,6/4/2017
6/4/2017 1:00,5093.00,59,290.63,6/4/2017
6/4/2017 2:00,4993.00,58,290.13,6/4/2017
6/4/2017 3:00,4960.00,58,289.98,6/4/2017
6/4/2017 4:00,5027.00,62,288.5,6/4/2017
6/4/2017 5:00,5211.00,66,286.98,6/4/2017
6/4/2017 6:00,5586.00,66,286.51,6/4/2017
6/4/2017 7:00,6118.00,66,285.34,6/4/2017
6/4/2017 8:00,6450.00,76,284.55,6/4/2017
6/4/2017 9:00,6574.00,76,284.32,6/4/2017
6/4/2017 10:00,6624.00,76,284.32,6/4/2017
6/4/2017 11:00,6683.00,76,284.32,6/4/2017
6/4/2017 12:00,6714.00,81,284.34,6/4/2017
6/4/2017 13:00,6651.00,81,284.34,6/4/2017
6/4/2017 14:00,6566.00,76,285.1,6/4/2017
6/4/2017 15:00,6496.00,76,284.97,6/4/2017
6/4/2017 16:00,6568.00,66,284.79,6/4/2017
6/4/2017 17:00,6682.00,54,285.95,6/4/2017
6/4/2017 18:00,6558.00,62,287.14,6/4/2017
6/4/2017 19:00,6417.00,54,288.14,6/4/2017
6/4/2017 20:00,6313.00,48,288.28,6/4/2017
6/4/2017 21:00,6260.00,48,288.96,6/4/2017
6/4/2017 22:00,5980.00,31,289.82,6/4/2017
6/4/2017 23:00,5592.00,33,290.32,6/4/2017
6/5/2017 0:00,5257.00,42,290.75,6/5/2017
6/5/2017 1:00,5039.00,45,290.31,6/5/2017
6/5/2017 2:00,4951.00,48,289.84,6/5/2017
6/5/2017 3:00,4913.00,41,289.71,6/5/2017
6/5/2017 4:00,4986.00,62,288.29,6/5/2017
6/5/2017 5:00,5207.00,58,287.15,6/5/2017
6/5/2017 6:00,5602.00,62,285.35,6/5/2017
6/5/2017 7:00,6135.00,66,284.33,6/5/2017
6/5/2017 8:00,6480.00,100,284.48,6/5/2017
6/5/2017 9:00,6587.00,76,283.62,6/5/2017
6/5/2017 10:00,6666.00,81,282.8,6/5/2017
6/5/2017 11:00,6093.00,81,282.33,6/5/2017
6/5/2017 12:00,6692.00,100,281.55,6/5/2017
6/5/2017 13:00,6674.00,93,282.44,6/5/2017
6/5/2017 14:00,6620.00,76,282.46,6/5/2017
6/5/2017 15:00,6579.00,71,284.46,6/5/2017
6/5/2017 16:00,6646.00,58,286.13,6/5/2017
6/5/2017 17:00,6753.00,47,287.65,6/5/2017
6/5/2017 18:00,6661.00,59,289.32,6/5/2017
6/5/2017 19:00,6518.00,55,289.67,6/5/2017
6/5/2017 20:00,6383.00,48,290.51,6/5/2017
6/5/2017 21:00,6368.00,48,291.19,6/5/2017
6/5/2017 22:00,6117.00,45,292.02,6/5/2017
6/5/2017 23:00,5726.00,43,293.36,6/5/2017
6/6/2017 0:00,5355.00,43,294.72,6/6/2017
6/6/2017 1:00,5164.00,36,294.45,6/6/2017
6/6/2017 2:00,5058.00,53,294.02,6/6/2017
6/6/2017 3:00,5035.00,48,292.75,6/6/2017
6/6/2017 4:00,5099.00,54,290.32,6/6/2017
6/6/2017 5:00,5259.00,67,288.53,6/6/2017
6/6/2017 6:00,5622.00,76,288.48,6/6/2017
6/6/2017 7:00,6175.00,76,286.59,6/6/2017
6/6/2017 8:00,6497.00,77,286.75,6/6/2017
6/6/2017 9:00,6655.00,82,287.31,6/6/2017
6/6/2017 10:00,6705.00,87,286.65,6/6/2017
6/6/2017 11:00,5963.00,87,285.82,6/6/2017
6/6/2017 12:00,6760.00,87,284.66,6/6/2017
6/6/2017 13:00,6716.00,100,284.8,6/6/2017
6/6/2017 14:00,6638.00,87,285.27,6/6/2017
6/6/2017 15:00,6575.00,67,288.11,6/6/2017
6/6/2017 16:00,6607.00,67,289.14,6/6/2017
6/6/2017 17:00,6676.00,55,290.81,6/6/2017
6/6/2017 18:00,6541.00,67,293.13,6/6/2017
6/6/2017 19:00,6407.00,53,293.71,6/6/2017
6/6/2017 20:00,6299.00,47,294.87,6/6/2017
6/6/2017 21:00,6282.00,53,296.01,6/6/2017
6/6/2017 22:00,6035.00,63,296.31,6/6/2017
6/6/2017 23:00,5685.00,55,296.89,6/6/2017
6/7/2017 0:00,5345.00,46,297.32,6/7/2017
6/7/2017 1:00,5162.00,49,297.19,6/7/2017
6/7/2017 2:00,5046.00,46,296.62,6/7/2017
6/7/2017 3:00,5002.00,43,295.91,6/7/2017
6/7/2017 4:00,4994.00,55,293.06,6/7/2017
6/7/2017 5:00,5011.00,59,292.19,6/7/2017
6/7/2017 6:00,5154.00,67,289.46,6/7/2017
6/7/2017 7:00,5466.00,72,288.97,6/7/2017
6/7/2017 8:00,5800.00,67,288.78,6/7/2017
6/7/2017 9:00,6089.00,71,288.37,6/7/2017
6/7/2017 10:00,6273.00,72,287.96,6/7/2017
6/7/2017 11:00,6354.00,71,287.37,6/7/2017
6/7/2017 12:00,6374.00,58,287.11,6/7/2017
6/7/2017 13:00,6308.00,71,287.33,6/7/2017
6/7/2017 14:00,6196.00,62,286.24,6/7/2017
6/7/2017 15:00,6171.00,62,287.98,6/7/2017
6/7/2017 16:00,6210.00,42,290.08,6/7/2017
6/7/2017 17:00,6305.00,72,291.12,6/7/2017
6/7/2017 18:00,6260.00,59,292.26,6/7/2017
6/7/2017 19:00,6136.00,55,295.03,6/7/2017
6/7/2017 20:00,6040.00,52,295.69,6/7/2017
6/7/2017 21:00,6028.00,49,294.71,6/7/2017
6/7/2017 22:00,5872.00,40,297.19,6/7/2017
6/7/2017 23:00,5554.00,40,296.86,6/7/2017
6/8/2017 0:00,5271.00,46,296.49,6/8/2017
6/8/2017 1:00,5103.00,52,295.68,6/8/2017
6/8/2017 2:00,5002.00,52,293.16,6/8/2017
6/8/2017 3:00,4969.00,48,291,6/8/2017
6/8/2017 4:00,4966.00,63,291.72,6/8/2017
6/8/2017 5:00,4975.00,72,290.7,6/8/2017
6/8/2017 6:00,5053.00,59,289.73,6/8/2017
6/8/2017 7:00,5298.00,77,289.39,6/8/2017
6/8/2017 8:00,5620.00,77,288.96,6/8/2017
6/8/2017 9:00,5937.00,82,288.37,6/8/2017
6/8/2017 10:00,6106.00,87,288.18,6/8/2017
6/8/2017 11:00,6200.00,93,286.99,6/8/2017
6/8/2017 12:00,6196.00,100,286.17,6/8/2017
6/8/2017 13:00,6131.00,93,286.16,6/8/2017
6/8/2017 14:00,6035.00,93,286.63,6/8/2017
6/8/2017 15:00,6037.00,93,285.81,6/8/2017
6/8/2017 16:00,6161.00,93,285.12,6/8/2017
6/8/2017 17:00,6298.00,93,285.63,6/8/2017
6/8/2017 18:00,6300.00,100,286.6,6/8/2017
6/8/2017 19:00,6202.00,93,287.62,6/8/2017
6/8/2017 20:00,6111.00,93,287.96,6/8/2017
6/8/2017 21:00,6070.00,87,287.83,6/8/2017
6/8/2017 22:00,5850.00,82,287.83,6/8/2017
6/8/2017 23:00,5466.00,77,287.99,6/8/2017
6/9/2017 0:00,5161.00,93,287.65,6/9/2017
6/9/2017 1:00,5013.00,82,287.49,6/9/2017
6/9/2017 2:00,4964.00,87,287.17,6/9/2017
6/9/2017 3:00,4963.00,93,285.99,6/9/2017
6/9/2017 4:00,5041.00,93,285.48,6/9/2017
6/9/2017 5:00,5206.00,93,284.81,6/9/2017
6/9/2017 6:00,5612.00,100,285.11,6/9/2017
6/9/2017 7:00,6171.00,93,285.13,6/9/2017
